2011.11.20,1215.20000,1215.20000,1203.70000,1208.80000,231,0
2011.11.21,1208.70000,1210.20000,1182.40000,1191.70000,8947,0
2011.11.22,1191.90000,1200.70000,1181.20000,1186.00000,8305,0
2011.11.23,1185.90000,1186.20000,1160.40000,1162.70000,9847,0
2011.11.24,1162.90000,1175.70000,1155.20000,1159.20000,5695,0
2011.11.25,1161.00000,1172.90000,1149.30000,1155.20000,7195,0
2011.11.27,1173.90000,1177.90000,1171.40000,1173.00000,284,0
2011.11.28,1173.20000,1197.90000,1172.40000,1191.40000,7278,0
2011.11.29,1191.30000,1207.20000,1187.70000,1190.70000,8403,0
2011.11.30,1190.80000,1246.80000,1183.90000,1243.40000,8441,0
2011.12.01,1243.70000,1251.20000,1236.30000,1244.20000,7024,0
2011.12.02,1244.40000,1262.90000,1242.50000,1243.40000,7508,0
2011.12.04,1244.00000,1254.90000,1244.00000,1252.40000,239,0
2011.12.05,1252.50000,1266.70000,1249.20000,1252.50000,6909,0
2011.12.06,1252.70000,1265.90000,1245.70000,1257.30000,7102,0
2011.12.07,1257.50000,1267.70000,1244.20000,1263.50000,7592,0
2011.12.08,1263.20000,1271.80000,1230.70000,1235.70000,9931,0
2011.12.09,1236.00000,1255.50000,1228.70000,1253.80000,7722,0
2011.12.11,1259.20000,1259.20000,1255.50000,1257.00000,109,0
2011.12.12,1257.20000,1260.30000,1226.40000,1235.70000,7677,0
2011.12.13,1236.10000,1249.80000,1218.70000,1226.50000,9102,0
2011.12.14,1226.60000,1232.50000,1208.90000,1212.70000,10314,0
2011.12.15,1212.40000,1226.70000,1204.70000,1220.00000,8198,0
2011.12.16,1220.20000,1230.50000,1214.20000,1217.90000,6349,0
2011.12.18,1215.90000,1219.70000,1215.90000,1217.20000,159,0
2011.12.19,1217.00000,1225.70000,1201.30000,1209.20000,6754,0
2011.12.20,1209.40000,1243.30000,1208.50000,1241.70000,5318,0
2011.12.21,1241.90000,1254.70000,1228.90000,1241.90000,6538,0
2011.12.22,1242.20000,1259.30000,1238.20000,1258.90000,4979,0
2011.12.23,1259.20000,1264.20000,1255.70000,1262.40000,3092,0
2011.12.25,1265.30000,1265.30000,1265.30000,1265.30000,1,0
2011.12.27,1266.40000,1269.40000,1261.90000,1263.70000,1846,0
2011.12.28,1263.50000,1269.70000,1248.40000,1252.40000,4015,0
2011.12.29,1252.70000,1263.20000,1249.70000,1261.80000,4185,0
2011.12.30,1261.70000,1265.20000,1258.70000,1260.30000,2826,0
2012.01.01,1257.90000,1257.90000,1257.90000,1257.90000,1,0
2012.01.03,1282.50000,1284.70000,1275.20000,1276.90000,3087,0
2012.01.04,1277.10000,1279.20000,1267.40000,1276.90000,4383,0
2012.01.05,1276.60000,1282.40000,1264.50000,1277.90000,5051,0
2012.01.06,1278.00000,1285.90000,1271.40000,1278.90000,4413,0
2012.01.08,1278.60000,1278.60000,1272.20000,1273.90000,121,0
2012.01.09,1274.10000,1282.10000,1271.90000,1281.70000,4837,0
2012.01.10,1281.60000,1296.40000,1281.60000,1288.90000,3895,0
2012.01.11,1289.10000,1293.70000,1283.60000,1291.90000,4282,0
2012.01.12,1291.70000,1301.70000,1285.20000,1296.30000,4087,0
2012.01.13,1296.20000,1299.20000,1276.90000,1291.20000,4712,0
2012.01.15,1290.00000,1291.90000,1289.30000,1290.70000,87,0
2012.01.16,1290.50000,1296.40000,1285.40000,1295.20000,3065,0
2012.01.17,1295.30000,1306.70000,1290.50000,1295.70000,3898,0
2012.01.18,1295.80000,1308.40000,1290.70000,1307.20000,4346,0
2012.01.19,1307.30000,1315.70000,1303.40000,1313.90000,3780,0
2012.01.20,1313.70000,1315.70000,1309.20000,1315.20000,3605,0
2012.01.22,1311.70000,1312.20000,1309.90000,1310.20000,60,0
2012.01.23,1310.30000,1322.40000,1309.20000,1314.90000,3460,0
2012.01.24,1315.00000,1320.20000,1305.40000,1317.90000,3818,0
2012.01.25,1318.00000,1328.40000,1306.90000,1322.50000,4126,0
2012.01.26,1322.40000,1333.30000,1312.90000,1318.40000,3558,0
2012.01.27,1318.50000,1322.90000,1310.90000,1319.70000,4086,0
2012.01.29,1317.90000,1318.20000,1314.90000,1315.40000,90,0
2012.01.30,1315.20000,1315.70000,1299.70000,1313.70000,3559,0
2012.01.31,1313.80000,1321.20000,1306.30000,1310.00000,3348,0
2012.02.01,1310.20000,1330.90000,1307.70000,1324.70000,3281,0
2012.02.02,1324.90000,1329.70000,1321.00000,1326.40000,3084,0
2012.02.03,1326.20000,1345.20000,1323.90000,1344.50000,2986,0
2012.02.05,1339.70000,1340.40000,1338.70000,1340.20000,94,0
2012.02.06,1340.40000,1344.20000,1333.70000,1343.40000,2600,0
2012.02.07,1343.20000,1348.90000,1335.30000,1345.70000,2890,0
2012.02.08,1345.80000,1350.90000,1341.20000,1346.90000,2576,0
2012.02.09,1346.70000,1354.80000,1343.70000,1349.40000,3738,0
2012.02.10,1349.20000,1349.70000,1336.70000,1342.70000,3219,0
2012.02.12,1349.90000,1350.40000,1347.40000,1349.20000,134,0
2012.02.13,1348.90000,1354.90000,1345.70000,1348.70000,2644,0
2012.02.14,1348.90000,1354.70000,1340.70000,1350.40000,3090,0
2012.02.15,1350.70000,1360.70000,1340.40000,1341.20000,4360,0
2012.02.16,1341.30000,1359.40000,1336.70000,1357.20000,3869,0
2012.02.17,1356.90000,1363.30000,1355.40000,1362.00000,2337,0
2012.02.19,1369.20000,1371.20000,1369.20000,1370.80000,86,0
2012.02.20,1370.70000,1370.90000,1364.20000,1364.70000,1767,0
2012.02.21,1364.90000,1369.90000,1358.20000,1361.90000,3116,0
2012.02.22,1362.20000,1366.20000,1355.40000,1357.70000,3048,0
2012.02.23,1357.90000,1367.40000,1352.70000,1366.90000,3109,0
2012.02.24,1367.20000,1370.20000,1362.90000,1364.30000,2416,0
2012.02.26,1364.90000,1366.20000,1364.70000,1365.20000,53,0
2012.02.27,1365.00000,1371.90000,1354.40000,1368.70000,2947,0
2012.02.28,1368.90000,1374.80000,1365.90000,1372.70000,2943,0
2012.02.29,1372.50000,1378.30000,1359.20000,1363.20000,4065,0
2012.03.01,1362.50000,1377.60000,1360.20000,1377.60000,3645,0
2012.03.02,1377.90000,1377.90000,1366.10000,1369.70000,2694,0
2012.03.04,1368.40000,1370.40000,1368.40000,1368.90000,61,0
2012.03.05,1368.60000,1370.40000,1359.10000,1365.60000,2838,0
2012.03.06,1365.70000,1366.60000,1339.60000,1345.40000,3739,0
2012.03.07,1345.30000,1354.80000,1344.60000,1352.60000,3189,0
2012.03.08,1352.40000,1368.70000,1351.30000,1366.20000,3176,0
2012.03.09,1366.00000,1374.90000,1363.70000,1372.50000,3246,0
2012.03.11,1371.70000,1372.40000,1371.20000,1372.20000,49,0
2012.03.12,1372.40000,1373.90000,1366.40000,1373.70000,3277,0
2012.03.13,1373.50000,1398.40000,1373.40000,1395.40000,4031,0
2012.03.14,1395.20000,1399.40000,1389.90000,1392.20000,3513,0
2012.03.15,1392.40000,1402.70000,1392.40000,1400.70000,3583,0
2012.03.16,1400.50000,1405.90000,1399.40000,1404.50000,2504,0
2012.03.18,1403.20000,1405.20000,1402.90000,1405.20000,175,0
2012.03.19,1405.30000,1413.70000,1399.40000,1409.70000,2014,0
2012.03.20,1409.40000,1410.40000,1397.70000,1405.40000,2382,0
2012.03.21,1405.70000,1411.40000,1400.20000,1404.40000,2478,0
2012.03.22,1404.30000,1406.40000,1388.40000,1395.70000,3173,0
